review_id,product_name,review_title,review_text,text,rating,sentiment,label,source_url
3069,External Hard Drive,Great value,This was a great purchase for the price. It performs better than expected and was easy to use. The packaging was simple.,Great value This was a great purchase for the price. It performs better than expected and was easy to use. The packaging was simple.,5,Positive,1,compiled_dataset_placeholder
1121,Blender,Happy with it,The product arrived on time and matched the description. I would buy it again. This review is based on regular home use.,Happy with it The product arrived on time and matched the description. I would buy it again. This review is based on regular home use.,5,Positive,1,compiled_dataset_placeholder
2598,Portable Monitor,Good everyday product,"This product is convenient, useful, and dependable for daily use. This review is based on regular home use.","Good everyday product This product is convenient, useful, and dependable for daily use. This review is based on regular home use.",4,Positive,1,compiled_dataset_placeholder
2205,Water Bottle,Great value,This was a great purchase for the price. It performs better than expected and was easy to use. Customer service was not needed.,Great value This was a great purchase for the price. It performs better than expected and was easy to use. Customer service was not needed.,5,Positive,1,compiled_dataset_placeholder
420,Smart Watch,Very satisfied,I have been using this for a while and it has worked consistently without any major issues. Shipping was also reasonable.,Very satisfied I have been using this for a while and it has worked consistently without any major issues. Shipping was also reasonable.,5,Positive,1,compiled_dataset_placeholder
923,Keyboard,Highly recommend,This is one of the better products I have purchased recently. It works well and is simple to use. I used it for a few weeks before writing this review.,Highly recommend This is one of the better products I have purchased recently. It works well and is simple to use. I used it for a few weeks before writing this review.,4,Positive,1,compiled_dataset_placeholder
1255,Blender,Solid quality,It feels well made and has held up well after repeated use. The packaging was simple.,Solid quality It feels well made and has held up well after repeated use. The packaging was simple.,5,Positive,1,compiled_dataset_placeholder
478,Desk Lamp,Great value,This was a great purchase for the price. It performs better than expected and was easy to use. Customer service was not needed.,Great value This was a great purchase for the price. It performs better than expected and was easy to use. Customer service was not needed.,4,Positive,1,compiled_dataset_placeholder
2036,Fitness Tracker,Happy with it,The product arrived on time and matched the description. I would buy it again. Customer service was not needed.,Happy with it The product arrived on time and matched the description. I would buy it again. Customer service was not needed.,4,Positive,1,compiled_dataset_placeholder
6904,Portable Monitor,It is okay,"The product works, but there are some things that could be improved. This review is based on regular home use.","It is okay The product works, but there are some things that could be improved. This review is based on regular home use.",3,Neutral,2,compiled_dataset_placeholder
5789,Blender,Poor quality,The item feels cheaply made and does not perform as described. I used it for a few weeks before writing this review.,Poor quality The item feels cheaply made and does not perform as described. I used it for a few weeks before writing this review.,1,Negative,0,compiled_dataset_placeholder
